popularity,original_title,director,runtime,release_date,vote_count,vote_average,budget_adj,revenue_adj
0.65576,Down by Law,Jim Jarmusch,107,5/1/1986,60,7.3,0,0
0.369463,Black Moon Rising,Harley Cokeliss,100,1/10/1986,10,5.6,0,13204814.36
0.356864,Henry: Portrait of a Serial Killer,John McNaughton,83,9/24/1986,40,6.1,220824.1116,0
0.350539,Mala Noche,Gus Van Sant,78,2/5/1986,11,5.6,44761.64424,0
0.3478,The Wraith,Mike Marvin,93,11/21/1986,48,5.9,5371397.309,6962922.438
0.345381,Trick or Treat,Charles Martin Smith,98,10/24/1986,16,5,0,13522429.07
0.327717,The Texas Chainsaw Massacre 2,Tobe Hooper,101,8/22/1986,43,5.7,9350210.131,15966721.21
0.325629,Back to School,Alan Metter,96,6/13/1986,45,6.6,0,181549250.2
0.324099,Heartburn,Mike Nichols,108,7/25/1986,23,6.2,0,0
0.323711,Gung Ho,Ron Howard,111,3/13/1986,22,6.2,0,72835371.65
0.317816,Tough Guys,Jeff Kanew,104,10/3/1986,11,4.9,0,0
0.311858,Deadly Friend,Wes Craven,91,10/10/1986,28,6.5,0,17882239.08
0.311655,Nan bei Shao Lin,Liu Chia-Liang,90,3/1/1986,10,6.7,19894064.11,0
0.311025,About Last Night...,Edward Zwick,113,7/2/1986,21,5,0,76994623.63
0.309218,F/X,Robert Mandel,109,2/7/1986,34,6.1,0,40989162.71
0.306425,Luxo Jr.,John Lasseter,2,8/17/1986,81,7.3,0,0
0.302986,House,Steve Miner,93,2/28/1986,51,5.5,5968219.233,0
0.207606,Invaders from Mars,Tobe Hooper,100,1/1/1986,20,5.1,23872876.93,9717579.887
0.289554,Clockwise,Christopher Morahan,96,3/1/1986,19,5.7,0,0
0.287424,Class of Nuke 'Em High,Richard W. Haines|Lloyd Kaufman,85,12/12/1986,15,5.8,3978812.822,0
0.284705,Running Scared,Peter Hyams,107,6/27/1986,26,6.6,0,0
0.277984,The Manhattan Project,Marshall Brickman,118,6/13/1986,11,6,35809315.4,7758685.002
0.268676,Rad,Hal Needham,91,3/21/1986,15,7.4,0,4010408.574
0.258898,At Close Range,James Foley,111,4/18/1986,21,6,12931141.67,4669136.846
0.258334,One Crazy Summer,Savage Steve Holland,89,8/8/1986,21,6.7,0,0
0.256518,Witchboard,Kevin Tenney,98,12/31/1986,22,5.6,0,0
0.314511,Round Midnight,Bertrand Tavernier,133,9/23/1986,11,6.5,0,0
0.253984,Iron Eagle,Sidney J. Furie,117,1/17/1986,40,4.4,0,0
0.459144,Legal Eagles,Ivan Reitman,116,6/18/1986,22,5.3,0,0
0.231591,The Delta Force,Menahem Golan,125,2/14/1986,43,5,0,35349563.57
0.247524,No Mercy,Richard Pearce,106,12/19/1986,13,5.3,0,24477465.5
0.245607,Troll,John Carl Buechler,82,1/17/1986,22,4.6,2188347.052,10843886.31
0.22737,Caravaggio,Derek Jarman,93,8/29/1986,13,4.7,0,0
0.233302,The Boy Who Could Fly,Nick Castle,114,8/15/1986,18,5.6,0,14278827.24
0.217599,The Clan of the Cave Bear,Michael Chapman,98,1/17/1986,10,4.7,29841096.16,0
0.21335,Night of the Creeps,Fred Dekker,88,8/21/1986,26,6.8,0,0
0.208365,Chopping Mall,Jim Wynorski,77,3/21/1986,20,5.1,1591525.129,0
0.203663,Armed and Dangerous,Mark L. Lester,88,8/15/1986,20,5.1,23872876.93,31722147.56
0.201891,Haunted Honeymoon,Gene Wilder,82,7/25/1986,18,5.3,0,15981691.49
0.200781,Children of a Lesser God,Randa Haines,119,9/13/1986,25,6.7,0,63368721.56
0.19577,Macskafog_³,B_©la Ternovszky,96,10/2/1986,12,8,0,0
0.215644,Lucas,David Seltzer,108,3/28/1986,24,5.7,0,0
0.181563,Wildcats,Michael Ritchie,106,2/14/1986,21,6.3,0,0
0.167621,Club Paradise,Harold Ramis,96,7/11/1986,10,4.1,29841096.16,24486650.59
0.155043,Youngblood,Peter Markle,110,1/31/1986,24,5.5,0,0
0.139942,She's Gotta Have It,Spike Lee,84,8/8/1986,11,5.2,0,0
0.13993,Captain EO,Francis Ford Coppola,17,1/1/1986,10,6.2,0,0
0.090923,When the Wind Blows,Jimmy T. Murakami,80,10/24/1986,18,7.3,0,0
0.063527,Kuryer,Karen Shakhnazarov,88,6/6/1986,11,7.4,0,0
0.094098,SpaceCamp,Harry Winer,107,6/6/1986,23,6.2,35809315.4,19292744.14
0.058402,Dead End Drive-In,Brian Trenchard-Smith,87,8/13/1986,10,5.6,0,0
0.087852,Absolute Beginners,Julien Temple,108,1/1/1986,10,5,0,0
0.080517,Gothic,Ken Russell,84,11/30/1986,10,4.2,0,0
0.076196,Vamp,Richard Wenk,93,7/18/1986,12,5.2,3779872.181,9531098.898
0.068835,Manhunter,Michael Mann,119,8/14/1986,163,6.6,29841096.16,17150531.42
0.066529,TerrorVision,Ted Nicolaou,83,2/14/1986,14,5.1,0,0
0.216201,Lady Jane,Trevor Nunn,142,2/7/1986,13,6.4,16909954.49,0
0.001567,Yuppies 2,Enrico Oldoini,104,1/1/1986,11,5,0,0
2.272486,Robin Hood,Wolfgang Reitherman,83,11/8/1973,641,6.9,73667393.68,157434425
2.010733,The Exorcist,William Friedkin,122,12/26/1973,1113,7.2,39289276.63,2167324901
1.549139,Live and Let Die,Guy Hamilton,121,7/5/1973,293,6.1,34378117.05,794516768.9
1.087374,Mean Streets,Martin Scorsese,110,10/2/1973,141,7.1,2455579.789,14733478.74
0.993066,Enter the Dragon,Robert Clouse,99,8/17/1973,279,7,4174485.642,442004362.1
0.971417,Westworld,Michael Crichton,88,10/22/1973,132,6.4,0,0
0.876503,Battle for the Planet of the Apes,J. Lee Thompson,93,6/14/1973,99,5.3,8348971.284,43437217.45
0.874266,Don't Look Now,Nicolas Roeg,110,12/3/1973,60,6.7,7366739.368,0
0.863156,The Sting,George Roy Hill,129,12/25/1973,304,7.7,27011377.68,783901253.3
0.82316,Magnum Force,Ted Post,124,12/24/1973,96,6.9,0,195306994.1
0.79974,High Plains Drifter,Clint Eastwood,105,4/19/1973,126,7.1,0,0
0.718864,The Day of the Jackal,Fred Zinnemann,143,5/15/1973,64,6.7,0,0
0.700695,Breezy,Clint Eastwood,108,11/18/1973,15,7.1,0,0
0.684079,American Graffiti,George Lucas,110,8/1/1973,145,6.5,3815970.993,564783351.6
0.621476,Soylent Green,Richard Fleischer,97,4/19/1973,124,6.6,0,14.73347874
0.600434,Papillon,Franklin J. Schaffner,151,12/13/1973,191,7.4,58933914.95,261602737.3
0.5684,Sleeper,Woody Allen,89,12/17/1973,93,6.9,9822319.158,90093891.55
0.549206,Jesus Christ Superstar,Norman Jewison,108,8/15/1973,63,6.9,0,64827306.44
0.50142,Serpico,Sidney Lumet,129,12/5/1973,200,7.3,14733478.74,146352555.4
0.420768,Charley Varrick,Don Siegel,111,9/19/1973,21,6.8,0,0
0.419331,Paper Moon,Peter Bogdanovich,102,5/9/1973,50,7.7,0,0
0.412189,The Three Musketeers,Richard Lester,105,12/11/1973,32,7,0,0
0.392936,The Long Goodbye,Robert Altman,113,3/7/1973,45,7,0,0
0.384763,Pat Garrett & Billy the Kid,Sam Peckinpah,106,5/23/1973,18,7.4,22781803.56,0
0.38388,The Golden Voyage of Sinbad,Gordon Hessler,105,12/20/1973,15,6.3,0,54022755.37
0.378597,The Legend of Hell House,John Hough,95,6/15/1973,22,6.5,0,0
0.240731,The Last Detail,Hal Ashby,103,12/11/1973,32,6.8,0,0
0.359048,Charlotte's Web,Charles A. Nichols|Iwao Takamoto,94,3/1/1973,59,6.3,0,0
0.355622,Cahill U.S. Marshal,Andrew V. McLaglen,103,7/11/1973,11,5,0,0
0.339193,Badlands,Terrence Malick,94,10/15/1973,116,7.3,0,0
0.338084,Coffy,Jack Hill ,91,6/13/1973,20,7.1,2455579.789,0
0.318061,The Vault of Horror,Roy Ward Baker,83,3/16/1973,12,6.5,0,0
0.257127,Sisters,Brian De Palma,93,3/27/1973,21,7,2455579.789,0
0.244874,The Train Robbers,Burt Kennedy,92,2/7/1973,13,6.8,0,0
0.238043,A Charlie Brown Thanksgiving,Bill Melendez|Phil Roman,25,11/20/1973,23,7.6,0,0
0.420585,Walking Tall,Phil Karlson,125,2/22/1973,12,6.4,0,0
0.203942,Frankenstein and the Monster from Hell,Terence Fisher,93,3/31/1973,10,6.7,0,0
0.200129,The Holy Mountain,Alejandro Jodorowsky,114,5/1/1973,59,7.4,0,0
0.251582,Electra Glide in Blue,James William Guercio,114,8/18/1973,10,6.1,0,0
0.272663,The Friends of Eddie Coyle,Peter Yates,102,6/26/1973,15,6.9,0,0
0.385313,The Way We Were,Sydney Pollack,118,10/17/1973,36,6.9,0,221002181
0.021941,V_©rit_©s et Mensonges,Orson Welles,89,3/13/1973,31,7,0,0
0.175339,The Offence,Sidney Lumet,112,1/11/1973,16,7.3,0,0
0.162168,The Satanic Rites of Dracula,Alan Gibson,87,11/3/1973,11,4.8,0,0
0.145079,Sssssss,Bernard L. Kowalski,99,7/6/1973,13,6.5,0,0
0.144305,Messiah of Evil,Willard Huyck|Gloria Katz,90,1/1/1973,14,6.9,0,0
0.143165,Don't Be Afraid of the Dark,John Newland,74,10/10/1973,10,5.9,0,0
0.139386,The Seven-Ups,Philip D'Antoni,103,1/1/1973,13,6.6,0,0
0.135693,Scarecrow,Jerry Schatzberg,112,4/11/1973,20,6.5,0,0
0.396864,The Wicker Man,Robin Hardy,99,12/1/1973,143,6.7,0,0
0.11138,Flesh for Frankenstein,Paul Morrissey,95,11/30/1973,12,4.8,2210021.81,0
0.106051,The Crazies,George A. Romero,103,3/16/1973,21,6,1350568.884,0
0.09398,The Last of Sheila,Herbert Ross,120,6/14/1973,11,6.9,0,0
0.069999,Theatre of Blood,Douglas Hickox,104,3/15/1973,17,6.8,0,0
0.066994,Dillinger,John Milius,107,7/20/1973,10,6.7,4911159.579,9822319.158
1.936962,The Aristocats,Wolfgang Reitherman,78,12/24/1970,625,7,22465473.38,312692751
0.797231,Beneath the Planet of the Apes,Ted Post,95,5/1/1970,163,5.9,16849105.03,106709414.7
0.717333,MASH,Robert Altman,116,1/24/1970,126,6.8,19657289.2,458295656.9
0.492877,Kelly's Heroes,Brian G. Hutton,144,6/22/1970,80,6.7,0,29205115.39
0.490192,Taste the Blood of Dracula,Peter Sasdy,95,5/7/1970,13,6.4,0,0
0.467344,Patton,Franklin J. Schaffner,172,1/25/1970,188,6.9,67396420.13,504349877.3
0.396028,Love Story,Arthur Hiller,99,12/16/1970,56,6.6,12356010.36,766072642.1
0.3881,Ryan's Daughter,David Lean,195,12/9/1970,10,7,0,0
0.381352,Tora! Tora! Tora!,Richard Fleischer|Kinji Fukasaku|Toshio Masuda,144,9/23/1970,93,6.6,143133147.2,165954086.2
0.374514,Beyond the Valley of the Dolls,Russ Meyer,109,7/17/1970,19,6.2,0,0
0.568645,Two Mules for Sister Sara,Don Siegel,116,6/16/1970,54,6.3,0,28362660.14
0.344172,The Party at Kitty and Stud's,Morton Lewis,71,2/10/1970,10,3,28081.84172,0
0.336237,Airport,George Seaton,137,3/5/1970,33,6.2,56163683.44,564384086.6
0.279079,Zabriskie Point,Michelangelo Antonioni,110,2/9/1970,30,6.5,39314578.41,5054731.51
0.330846,Scream and Scream Again,Gordon Hessler,95,2/13/1970,10,6.4,0,0
0.318475,Santa Claus Is Comin' to Town,"Jules Bass|Arthur Rankin, Jr.",48,12/14/1970,24,6.5,0,0
0.299819,Catch-22,Mike Nichols,121,6/24/1970,30,6.7,0,0
0.290174,Little Big Man,Arthur Penn,139,12/14/1970,44,7.2,84245525.16,177250068.8
0.284436,Colossus: The Forbin Project,Joseph Sargent,100,4/8/1970,17,6.6,0,0
0.281532,Soldier Blue,Ralph Nelson,112,8/12/1970,18,7.1,0,0
0.268472,The Twelve Chairs,Mel Brooks,94,10/28/1970,10,6.1,0,0
0.42443,Scrooge,Ronald Neame,113,11/5/1970,17,5.8,0,0
0.250313,"Nachts, wenn Dracula erwacht",Jes_ºs Franco,98,4/3/1970,10,6.4,0,0
0.244412,Performance,Nicolas Roeg|Donald Cammell,101,8/3/1970,24,6.2,0,0
0.218311,Five Easy Pieces,Bob Rafelson,98,9/12/1970,42,6.8,0,0
0.20907,The Wizard of Gore,Herschell Gordon Lewis,95,10/23/1970,12,4.3,336982.1006,0
0.203225,Woodstock,Michael Wadleigh,225,3/26/1970,33,6.2,0,0
0.193759,The Ballad of Cable Hogue,Sam Peckinpah,121,5/13/1970,19,7.3,20875737.85,19657289.2
0.178967,Carry On Up the Jungle,Gerald Thomas,89,1/3/1970,10,6.5,0,0
0.177166,A Man Called Horse,Elliot Silverstein,114,5/1/1970,26,6.6,0,0
0.291051,Gimme Shelter,Albert Maysles|Charlotte Zwerin|David Maysles,91,12/6/1970,21,7.6,0,0
0.15734,Chisum,Andrew V. McLaglen,111,7/23/1970,18,6.7,33698210.06,0
0.146683,Let It Be,Michael Lindsay-Hogg,81,5/13/1970,16,6.3,0,0
0.2348,Rio Lobo,Howard Hawks,114,12/18/1970,17,5.7,0,0
0.133551,Deep End,Jerzy Skolimowski,90,9/1/1970,13,6.1,0,0
0.429246,The Private Life of Sherlock Holmes,Billy Wilder,125,10/29/1970,21,6.7,56163683.44,8424552.516
0.09215,Waterloo,Sergey Bondarchuk,128,10/26/1970,10,6.2,140409208.6,0
0.085301,The Vampire Lovers,Roy Ward Baker,91,10/4/1970,16,6.5,0,0
0.080626,And Soon the Darkness,Robert Fuest,99,9/10/1970,10,7.5,0,0
0.194705,The Man Who Haunted Himself,Basil Dearden,94,2/18/1970,13,6.3,0,0
0.02076,There Was a Crooked Man...,Joseph L. Mankiewicz,126,9/18/1970,10,6.7,0,0
1.910465,Thunderball,Terence Young,130,12/16/1965,331,6.3,76126200.63,977153544.5
1.313676,The Sound of Music,Robert Wise,174,3/2/1965,620,7.2,56748622.29,1129534862
1.282053,Doctor Zhivago,David Lean,197,12/22/1965,126,6.9,96887891.71,773178594.1
0.622157,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,Ken Annakin,138,6/3/1965,19,6.6,38755156.69,207270882.6
0.600975,A Charlie Brown Christmas,Bill Melendez,25,12/9/1965,84,7.6,0,0
0.484904,Ten Little Indians,George Pollock,90,9/9/1965,12,6.6,0,0
0.350775,Dr. Terror's House of Horrors,Freddie Francis,98,2/23/1965,16,5.9,0,0
0.118301,In Harm's Way,Otto Preminger,165,4/6/1965,11,6.6,0,0
0.332191,The Flight of the Phoenix,Robert Aldrich,142,12/15/1965,26,6.3,0,0
0.624024,Help!,Richard Lester,92,7/29/1965,38,6.7,10380845.54,0
0.314916,The Sons of Katie Elder,Henry Hathaway,122,12/26/1965,26,6.9,0,0
0.306394,The Ipcress File,Sidney J. Furie,109,3/18/1965,43,6.6,0,0
0.289649,"Faster, Pussycat! Kill! Kill!",Russ Meyer,83,8/6/1965,27,6.4,311425.3662,0
0.256709,The Cincinnati Kid,Norman Jewison,102,10/15/1965,22,6.8,0,0
0.250043,What's New Pussycat?,Clive Donner,108,6/22/1965,24,6,0,0
0.243896,Von Ryan's Express,Mark Robson,117,6/23/1965,20,6.2,39862446.88,0
0.225062,Operation Crossbow,Michael Anderson,115,4/1/1965,10,5.7,795.8648248,0
0.201703,The Spy Who Came in from the Cold,Martin Ritt,112,12/16/1965,26,6.4,0,0
0.199141,Dr. Goldfoot and the Bikini Machine,Norman Taurog,88,11/6/1965,10,6.4,0,0
0.246816,The Hill,Sidney Lumet,123,6/22/1965,15,7.2,0,0
0.191276,Shenandoah,Andrew V. McLaglen,105,6/3/1965,19,5.4,0,0
0.145019,The Heroes of Telemark,Anthony Mann,131,11/22/1965,15,5.6,0,0
0.168025,Darling,John Schlesinger,128,8/3/1965,16,5.8,0,0
0.160842,Battle of the Bulge,Ken Annakin,167,4/2/1965,31,6,0,0
0.151644,Repulsion,Roman Polanski,105,6/1/1965,91,7.1,2076169.108,0
0.102242,The Skull,Freddie Francis,83,6/9/1965,10,5.3,0,0
0.127948,Bunny Lake Is Missing,Otto Preminger,107,10/3/1965,14,5.5,0,0
0.146033,The Greatest Story Ever Told,George Stevens,199,2/15/1965,13,5.7,138411273.9,83046764.33
0.141221,Cat Ballou,Elliot Silverstein,97,6/24/1965,26,6.3,0,0
0.169392,The Agony and the Ecstasy,Carol Reed,138,10/7/1965,16,6.4,0,0
0.119918,Major Dundee,Sam Peckinpah,123,4/7/1965,18,5.2,26298142.04,0
0.100102,Ship of Fools,Stanley Kramer,149,7/29/1965,10,4.5,0,0
0.073488,That Darn Cat!,Robert Stevenson,112,12/2/1965,14,5.9,0,0
0.014759,I Saw What You Did,William Castle,82,7/21/1965,11,4.4,0,0
0.00477,"Die, Monster, Die!",Daniel Haller,80,10/26/1965,10,6.4,0,0
1.778746,On Her Majesty's Secret Service,Peter R. Hunt,142,12/12/1969,258,6.4,41609849.41,487278044.1
1.357317,Butch Cassidy and the Sundance Kid,George Roy Hill,110,9/23/1969,379,7,35665585.21,608151066.3
0.897684,Easy Rider,Dennis Hopper,95,5/7/1969,186,6.6,2139935.112,0
0.859806,Midnight Cowboy,John Schlesinger,113,5/25/1969,124,7,21399351.12,266214187.3
0.615889,The Wild Bunch,Sam Peckinpah,145,6/17/1969,121,7.2,37116502.82,3796250.834
0.589059,Take the Money and Run,Woody Allen,85,8/18/1969,77,6.9,8916396.302,0
0.575,Battle of Britain,Guy Hamilton,151,9/15/1969,40,6.1,71331170.41,0
0.567962,Topaz,Alfred Hitchcock,143,12/18/1969,36,5.7,23777056.8,0
0.52866,Frosty the Snowman,"Jules Bass|Arthur Rankin, Jr.",25,12/7/1969,43,6.7,0,0
0.427518,"They Shoot Horses, Don't They?",Sydney Pollack,129,12/10/1969,16,6.7,0,0
0.411816,Paint Your Wagon,Joshua Logan,158,10/15/1969,28,5.1,0,0
0.396686,"Hello, Dolly!",Gene Kelly,146,12/12/1969,33,5.8,0,0
0.33743,Kes,Ken Loach,110,11/18/1969,44,7.3,0,0
0.386778,Mackenna's Gold,J. Lee Thompson,128,1/1/1969,17,6.2,0,0
0.345405,A Boy Named Charlie Brown,Bill Melendez,86,12/4/1969,10,5.1,0,0
0.338357,The Computer Wore Tennis Shoes,Robert Butler,91,12/29/1969,11,5.9,0,0
0.311288,True Grit,Henry Hathaway,128,6/11/1969,98,7,0,84705764.87
0.305709,Cactus Flower,Gene Saks,103,12/16/1969,19,6.8,0,0
0.301732,Women in Love,Ken Russell,131,9/1/1969,13,5,7430330.251,0
0.26714,The Valley of Gwangi,Jim O'Connolly,96,7/24/1969,12,3.9,0,0
0.214344,Support Your Local Sheriff,Burt Kennedy,92,3/26/1969,18,6.4,0,0
0.224638,The Bridge at Remagen,John Guillermin,117,6/25/1969,17,5.1,0,0
0.330802,Carry On Again Doctor,Gerald Thomas,85,12/5/1969,10,6,0,0
0.14894,Castle Keep,Sydney Pollack,105,10/1/1969,10,4.6,0,0
0.141056,Hercules in New York,Arthur Allan Seidelman,91,2/23/1969,30,4,0,0
0.141028,The Oblong Box,Gordon Hessler,91,6/11/1969,13,5.3,1040246.235,0
0.130308,The Prime of Miss Jean Brodie,Ronald Neame,116,2/24/1969,16,5.8,0,0
0.109424,Doppelg_¤nger,Robert Parrish,101,9/8/1969,19,5.7,0,0
0.041727,Downhill Racer,Michael Ritchie,101,11/6/1969,12,5.5,0,0
0.021121,Carry On Camping,Gerald Thomas,88,5/29/1969,11,6.4,0,0
0.002757,Bambi Meets Godzilla,Marv Newland,2,1/1/1969,12,5.6,0,0
1.697618,Grease,Randal Kleiser,110,7/7/1978,786,7,20056204.17,607749015.3
1.5627,Jaws 2,Jeannot Szwarc,116,6/16/1978,179,5.5,66854013.9,628040000.8
1.210531,Dawn of the Dead,George A. Romero,127,9/2/1978,306,7.2,2172755.452,183848538.2
1.210324,Superman,Richard Donner,143,12/14/1978,518,6.7,183848538.2,1003538977
1.198849,Halloween,John Carpenter,91,10/25/1978,522,7.3,1002810.208,233989048.6
1.15793,Animal House,John Landis,109,7/27/1978,230,6.7,9025291.876,471320798
1.090065,Revenge of the Pink Panther,Blake Edwards,104,7/19/1978,56,6.2,0,165728656.9
0.959754,The Deer Hunter,Michael Cimino,183,12/8/1978,464,7.4,50140510.42,167135034.7
0.745447,The Driver,Walter Hill,91,6/8/1978,24,6.8,0,0
0.608679,Up in Smoke,Lou Adler,86,1/1/1978,103,6.5,0,139025906.9
0.598161,Days of Heaven,Terrence Malick,94,9/13/1978,92,7.3,0,0
0.591799,Paradise Alley,Sylvester Stallone,107,9/22/1978,12,6,0,24019036.01
0.581236,Game of Death,Robert Clouse,103,3/22/1978,50,6.4,0,0
0.573763,The Star Wars Holiday Special,Steve Binder,97,12/1/1978,45,3.2,0,0
0.556161,Pretty Baby,Louis Malle,110,4/5/1978,20,5.9,0,0
0.512719,Midnight Express,Alan Parker,121,10/6/1978,141,7.5,7688211.598,116994524.3
0.496029,The Lord of the Rings,Ralph Bakshi,132,11/15/1978,91,6,13370802.78,101856836.8
0.480176,Capricorn One,Peter Hyams,123,1/11/1978,61,5.9,16713503.47,0
0.478996,Foul Play,Colin Higgins,116,7/14/1978,30,6.1,0,0
0.469314,Coma,Michael Crichton,113,1/6/1978,38,6.1,0,0
0.468871,Death on the Nile,John Guillermin,140,10/6/1978,51,6.2,26474189.5,48670002.9
0.456164,The Silent Partner,Daryl Duke,106,9/7/1978,11,6.6,0,0
0.43921,F.I.S.T.,Norman Jewison,145,4/26/1978,13,6.7,36.76970764,36.76970764
0.435312,Force 10 from Navarone,Guy Hamilton,118,11/1/1978,39,6.6,16713503.47,24167726.02
0.411826,Convoy,Sam Peckinpah,110,6/27/1978,31,6.2,40112408.34,76096852.08
0.409377,Invasion of the Body Snatchers,Philip Kaufman,115,12/19/1978,87,6.5,11699452.43,80380362.57
0.451009,Piranha,Joe Dante,94,8/3/1978,44,5.6,2206182.459,0
0.335197,The Wild Geese,Andrew V. McLaglen,134,7/5/1978,31,5.4,33427006.95,0
0.3309,Starcrash,Luigi Cozzi,94,12/21/1978,10,3.1,0,0
0.324081,Day of the Woman,Meir Zarchi,101,11/2/1978,46,5.7,2172755.452,0
0.296883,Every Which Way But Loose,James Fargo,110,12/19/1978,51,6.4,0,0
0.285316,The Buddy Holly Story,Steve Rash,113,5/18/1978,12,7.2,0,0
0.282763,Return From Witch Mountain,John Hough,95,3/10/1978,22,5.8,0,54796892.49
0.277769,The Wiz,Sidney Lumet,134,10/24/1978,30,6.1,80224816.68,70360684.09
0.0766,Magic,Richard Attenborough,107,11/8/1978,13,6.7,0,0
0.24134,I Wanna Hold Your Hand,Robert Zemeckis,104,4/20/1978,11,7,9025291.876,0
0.236193,Damien: Omen II,Don Taylor|Mike Hodges,107,6/9/1978,71,6.1,22730364.73,88642923.69
0.232879,Faces of Death,John Alan Schwartz,105,1/1/1978,16,4.7,0,0
0.226002,Watership Down,Martin Rosen,88,10/14/1978,67,6.8,3342700.695,12414014.87
0.063184,Goin' South,Jack Nicholson,109,10/6/1978,10,5.3,0,0
0.214124,Battlestar Galactica,Richard A. Colla|Alan J. Levi,125,9/16/1978,22,5.8,10028102.08,0
0.205701,The Swarm,Irwin Allen,116,7/14/1978,24,6.7,0,0
0.204494,Blue Collar,Paul Schrader,114,2/10/1978,11,6.6,0,0
0.188821,Heaven Can Wait,Warren Beatty|Buck Henry,101,6/28/1978,40,6.3,0,0
0.184723,Patrick,Richard Franklin,112,10/1/1978,10,6,0,0
0.177276,Big Wednesday,John Milius,120,5/2/1978,18,5.9,36769707.64,0
0.16377,The Fury,Brian De Palma,118,3/10/1978,17,5.6,0,0
0.227338,Fedora,Billy Wilder,114,5/30/1978,10,4.9,22486347.57,0
0.154407,Eyes of Laura Mars,Irvin Kershner,104,8/2/1978,15,6,0,0
0.149259,Interiors,Woody Allen,93,8/2/1978,35,6.3,0,0
0.138861,The Boys from Brazil,Franklin J. Schaffner,125,10/5/1978,40,6.4,0,0
0.138635,Gates of Heaven,Errol Morris,85,10/1/1978,12,5.9,0,0
0.130725,The Medusa Touch,Jack Gold,105,4/13/1978,12,6.5,0,0
0.129123,The Manitou,William Girdler,104,4/28/1978,10,5.8,0,0
0.128231,Someone's Watching Me!,John Carpenter,97,11/27/1978,10,5.7,0,0
0.409587,Attack of the Killer Tomatoes!,John De Bello,87,10/1/1978,38,4.3,300843.0625,0
0.108201,Can que,Chang Cheh,100,12/20/1978,11,7.5,0,0
0.318883,Gray Lady Down,David Greene,111,3/10/1978,10,6.1,0,18180705.06
0.073425,KISS Meets the Phantom of the Park,Gordon Hessler,96,10/28/1978,12,4.3,0,0
0.072267,The Cat from Outer Space,Norman Tokar,104,6/9/1978,14,5.6,0,0
0.065504,Coming Home,Hal Ashby,127,2/15/1978,16,5.8,10028102.08,0
0.064602,The Rutles: All You Need Is Cash,Eric Idle|Gary Weis,76,3/22/1978,14,6,0,0
0.064029,The Last Waltz,Martin Scorsese,117,5/1/1978,33,8,0,1076189.174
0.047645,Long Weekend,Colin Eggleston,92,10/14/1978,17,6.1,0,0
0.044675,Hooper,Hal Needham,107,7/28/1978,13,6,0,260730654.2
1.227582,How the Grinch Stole Christmas!,Chuck Jones|Ben Washam,26,12/18/1966,286,7.1,2116174.628,0
0.929393,Fahrenheit 451,Fran_§ois Truffaut,112,9/6/1966,93,6.8,0,0
0.670274,Who's Afraid of Virginia Woolf?,Mike Nichols,131,6/21/1966,74,7.5,50385110.19,226643572.4
0.613444,One Million Years B.C.,Don Chaffey,100,12/30/1966,17,5.6,0,0
0.533292,The Bible: In the Beginning...,John Huston,174,9/28/1966,18,5.8,120924264.5,0
0.509263,Blow-Up,Michelangelo Antonioni,111,12/18/1966,103,6.8,0,0
0.4189,A Man for All Seasons,Fred Zinnemann,120,12/12/1966,29,6.3,0,0
0.410366,Batman,Leslie H. Martinson,105,7/30/1966,99,5.9,9256080.643,0
0.40273,Torn Curtain,Alfred Hitchcock,128,7/13/1966,46,6.3,20154044.08,87334191
